spot_name,index spot,weather,temperature,traffic_time,satisfaction
Spin,7,3,21.54394773159739,45.96268281219223,0
Spin,7,3,26.943861800893416,47.38902372946481,0
Spin,7,3,19.235245957761663,36.4533030293985,0
Spin,7,3,28.344251441943676,44.97042558556229,0
Spin,7,3,25.10533245524072,40.848126366893155,0
Spin,7,3,27.66188648511814,54.59474827896286,0
Saint Jérome,8,3,23.03946732435339,48.90105863125343,1
Saint Jérome,8,3,28.61901777770872,45.90895942409814,1
Saint Jérome,8,3,23.188077419030236,39.77094407295729,1
Saint Jérome,8,3,19.96767044145928,52.26842957025744,1
Saint Jérome,8,3,24.495041897729187,53.17557313021399,1
Saint Jérome,8,3,22.370998158281125,48.47050783191165,1
Saint Jérome,8,3,26.625430143971663,43.23973661157341,1
Saint Jérome,8,3,20.446089173029023,39.14072197988979,1
Saint Jérome,8,3,22.218061814092238,36.28050790605253,1
Saint Jérome,8,3,24.774968944610983,48.58237779243726,1
Saint Jérome,8,3,23.7569293065997,38.231564097445315,1
Saint Jérome,8,3,22.607786217364232,37.688122564848186,1
Saint Jérome,8,3,20.57492250792367,41.18203609329896,1
Saint Jérome,8,3,24.37381288670828,51.57029811902795,1
Saint Jérome,8,3,28.09769565755882,40.98749069422135,1
Saint Jérome,8,3,24.023946131585976,45.066478155630065,1
Saint Jérome,8,3,27.410490402352465,42.47186783398304,1
Saint Sauveur,9,3,22.02682405186041,47.45163898241367,1
Saint Sauveur,9,3,26.510141693743744,40.429801217759234,1
Saint Sauveur,9,3,23.754897764135062,46.57040064983362,1
Saint Sauveur,9,3,20.918205147579076,42.46051965832418,1
Saint Sauveur,9,3,25.606892763207313,49.886330901868035,1
Saint Sauveur,9,3,19.68984704182746,42.01328253736938,1
Saint Sauveur,9,3,22.57289237059087,41.71369041022211,1
Saint Sauveur,9,3,21.553719587268127,47.20071189958066,1
Saint Sauveur,9,3,26.824235234974385,37.519853131166194,1
Saint Sauveur,9,3,23.911640428279,37.28461721081387,1
Saint Sauveur,9,3,26.813833416839298,50.14384719317941,1
Saint Sauveur,9,3,26.460933518587606,52.50734826649038,1
Saint Sauveur,9,3,27.677016747310702,39.9957382418138,1
Saint Sauveur,9,3,19.897378608448378,38.68172115998539,1
Saint Sauveur,9,3,20.578144721591016,52.5433403436228,1
Saint Sauveur,9,3,27.826227310204573,41.369103707638935,1
Saint Sauveur,9,3,23.1003044113776,47.49459175230084,1
Saint Sauveur,9,3,22.912933785557186,37.32865765568704,1
Saint Sauveur,9,3,24.86080161496068,47.69676470496936,1
Saint Sauveur,9,3,25.574146647475256,53.46772985736617,1
Saint Sauveur,9,3,25.683736389506134,52.015785589040235,1
Assomption,10,3,19.80619917353946,37.360434525005864,1
Assomption,10,3,24.49230603957058,53.26127196631106,1
Assomption,10,3,20.758763297398215,47.658452448356314,1
Assomption,10,3,21.21563649823048,45.632335098436506,1
Assomption,10,3,24.811547042678914,43.23166849520364,1
Assomption,10,3,20.94509254706592,43.64910745711984,1
Assomption,10,3,23.549519983245965,43.61402783858133,1
Assomption,10,3,26.651499596977338,39.566033405690455,1
Assomption,10,3,19.403023643726417,51.78478349429815,1
Assomption,10,3,22.667320596427285,53.930852086678456,1
Assomption,10,3,27.58770247978021,50.26133339910175,1
Assomption,10,3,24.429342668929966,48.771185583081106,1
Assomption,10,3,23.20530207776714,43.710462369034886,1
Assomption,10,3,23.145096044930227,37.940484418698226,1
Assomption,10,3,22.576488795005044,49.4179037477144,1
Assomption,10,3,26.841226910899934,39.63216217283647,1
Assomption,10,3,27.072276812735694,45.13019625460127,1
Assomption,10,3,23.29068298578092,54.49339769796982,1
Assomption,10,3,25.23600257485792,36.38763099114691,1
Assomption,10,3,24.316773441428104,45.464832748203634,1
Assomption,10,3,23.398931215438136,37.77147350553211,1
Assomption,10,3,26.631844194404565,47.48613162126541,1
Assomption,10,3,28.60984839807383,52.39559951750212,1
Assomption,10,3,27.67566732033557,47.07718847840304,1
Assomption,10,3,25.605556420218708,54.15913836081057,1
Assomption,10,3,21.27450400365786,44.29811936528765,1
Assomption,10,3,21.6800986830675,42.79448903426699,1
Assomption,10,3,23.086006138654323,44.032737649735665,1
Assomption,10,3,26.605309413679855,38.21640472123178,1
Assomption,10,3,26.092466467026444,36.769588939064576,1
Assomption,10,3,24.33029210391524,40.85720284680904,1
Benny,11,3,24.67993976645078,44.489146196802224,0
Benny,11,3,23.366839409630643,41.54510234237294,0
Benny,11,3,25.74209172529872,47.675241148803146,0
Benny,11,3,26.75837990179157,54.29123122629189,0
Benny,11,3,19.564147977615264,55.40980278289002,0
Benny,11,3,27.74139747951631,55.85345656717452,0
Benny,11,3,23.480812067830797,40.432218220130025,0
Benny,11,3,28.070182041904886,36.60942179207916,0
Benny,11,3,27.876142318179355,50.463119876595044,0
Benny,11,3,18.70231122316468,44.3484585538907,0
Benny,11,3,24.11369874459732,40.8560803917279,0
Benny,11,3,22.677569652727517,40.90939675359736,0
Benny,11,3,25.196526707543615,39.158192270044836,0
Benny,11,3,25.239210327593096,44.23987969175075,0
Benny,11,3,26.367226276591573,40.09389668532708,0
Benny,11,3,18.827790651851025,51.201253341793866,0
Benny,11,3,20.885835207373148,46.591970712984974,0
Benny,11,3,28.255255528374462,46.08339396481807,0
Benny,11,3,20.136888130228485,36.12416152996296,0
Benny,11,3,24.81209392883444,38.287635488983454,0
Benny,11,3,22.80732154357524,45.00638055107006,0
Benny,11,3,24.331526255311566,47.83825251440581,0
Benny,11,3,19.2071583999979,49.49835985020425,0
Benny,11,3,28.55650300173935,45.683973561601164,0
Benny,11,3,24.224339572494586,44.25892056660227,0
Benny,11,3,26.402830346373342,43.35877931311639,0
Benny,11,3,21.25451456540057,55.16659487726831,0
Benny,11,3,21.699392713399966,53.07415106102512,0
Benny,11,3,22.185232755679323,43.848527880411005,0
Benny,11,3,25.89580553136625,55.848499455092735,0
Benny,11,3,19.507121499275666,43.677815962671595,0
Benny,11,3,20.675811376759246,48.08553856272356,0
Benny,11,3,26.768513989005797,49.00090505122528,0
Benny,11,3,23.53168987157236,40.87224988971856,0
Benny,11,3,18.889508664762303,47.44042654419786,0
Benny,11,3,26.49100129932338,47.80871968306862,0
Benny,11,3,20.682506230154686,41.44111002575219,0
Benny,11,3,25.84669358860534,47.0171037524927,0
Benny,11,3,20.124490057475384,51.181436280299074,0
Benny,11,3,25.21819935919691,53.638481328329505,0
Benny,11,3,27.40549918957138,46.98690027445062,0
Benny,11,3,27.818327456724553,53.95559997223003,0
Benny,11,3,21.71181071774529,54.536087688548044,0
Magog,13,3,18.785100608867566,39.48701688425942,1
Magog,13,3,23.93116254108548,43.048084884997905,1
Magog,13,3,18.81003809663191,36.33401430352458,1
Magog,13,3,27.89261868063643,47.61771855532498,1
Magog,13,3,27.07275757584219,38.04609710610122,1
Magog,13,3,23.405342530381226,46.995295616791665,1
Magog,13,3,20.616839618349584,46.3771709786621,1
Magog,13,3,20.78771668547568,53.7021188611818,1
Magog,13,3,27.312688509996605,40.60295097787284,1
Magog,13,3,21.8043122060242,48.540952103061635,1
Magog,13,3,28.492656855420204,44.44513924165115,1
Magog,13,3,19.965412678647418,40.77665140437366,1
Magog,13,3,27.18070498114119,47.104631708095454,1
Magog,13,3,22.498658877645326,55.21569204859654,1
Magog,13,3,23.562004010752815,55.709971412299424,1
Magog,13,3,22.498653590534808,50.062752356115226,1
Magog,13,3,28.405792841432834,40.78266214942465,1
Magog,13,3,23.7342540696269,45.11505903577573,1
Magog,13,3,25.294606255553187,48.59940189024345,1
Magog,13,3,19.90415852856991,48.50462575895461,1
Magog,13,3,23.855846645690722,43.783431112580956,1
Magog,13,3,27.42041692514013,51.68275441901929,1
Magog,13,3,26.083813359825896,50.63333148213199,1
Magog,13,3,20.93942762276305,44.75131654625636,1
Magog,13,3,20.369638963123805,45.00109730414445,1
Magog,13,3,24.024174633576813,42.69056509318621,1
Magog,13,3,22.72213153310108,36.59366837995141,1
Magog,13,3,23.085701127191733,46.89823470599856,1
Magog,13,3,27.504510234539087,55.39505486136597,1
Magog,13,3,27.40358836730558,50.22819716469953,1
Magog,13,3,22.54675260074655,53.97442986493631,1
Magog,13,3,27.70725196112319,48.51887025477892,1
Berthierville,14,3,20.803570110967126,37.29075589596545,1
Berthierville,14,3,21.459172641249673,50.93568545911928,1
Berthierville,14,3,20.54387467975552,41.56878866306206,1
Ahuntsic,0,0,22.701148418030094,36.94012734789138,0
Ahuntsic,0,0,31.78241550618445,33.83197488894092,0
Ahuntsic,0,0,24.560232372062092,23.850553534421344,0
Ahuntsic,0,0,31.343415554364356,22.70829795983428,0
Ahuntsic,0,0,26.890031197148357,31.61190218557328,0
Ahuntsic,0,0,27.437807745538244,33.3573434806385,0
Ahuntsic,0,0,29.484870027870528,27.659452487082596,0
VanHorne,1,0,24.391385572836356,33.20747573401485,0
VanHorne,1,0,27.086931992664024,18.39505577932426,0
VanHorne,1,0,23.18232805808972,35.349897547445224,0
VanHorne,1,0,27.22052069422298,30.010467974559866,0
VanHorne,1,0,23.16133007662826,28.067875825029788,0
VanHorne,1,0,21.9542304347083,37.0212485894087,0
VanHorne,1,0,27.055607032158356,33.62226198928023,0
VanHorne,1,0,30.473653231585704,32.98309276382808,0
VanHorne,1,0,26.38726825582619,23.379100534051197,0
VanHorne,1,0,22.029917434731345,35.775971298771594,0
VanHorne,1,0,28.150983639526586,30.89012372789624,0
VanHorne,1,0,28.778561335569933,18.74137959338563,0
VanHorne,1,0,27.700464275416444,30.019732405948872,0
VanHorne,1,0,25.27446568640884,32.61971837242145,0
VanHorne,1,0,29.210991731475456,30.028433893372345,0
VanHorne,1,0,28.066800524783986,25.029740238789408,0
VanHorne,1,0,30.869843674008912,36.6968222616185,0
VanHorne,1,0,30.88583028598905,31.15138492355117,0
VanHorne,1,0,25.0735690237012,25.571005897047453,0
VanHorne,1,0,28.643675070796668,33.4171314957232,0
VanHorne,1,0,22.88137476301979,24.352160167620575,0
VanHorne,1,0,24.181549107735677,30.836356752617174,0
Verdun,2,0,30.333133621654802,36.60994870793563,0
Verdun,2,0,22.30098380777327,22.72766111826666,0
Verdun,2,0,23.975828158118368,24.063071538060846,0
Verdun,2,0,30.83531346379528,21.550504091788284,0
Verdun,2,0,25.23666297709537,19.485505782881052,0
Verdun,2,0,28.663698380734797,33.7079096962395,0
Verdun,2,0,29.960598460984958,30.264552756686886,0
Verdun,2,0,27.600960905326822,22.373106113091527,0
Verdun,2,0,22.13878822222656,36.810549384007814,0
Verdun,2,0,30.99918787756259,20.569827678421582,0
Verdun,2,0,31.801730855652487,34.82199380311932,0
Verdun,2,0,25.621861025162506,24.59521500764543,0
Verdun,2,0,27.597186499047563,27.475491264214043,0
Verdun,2,0,22.044457614448334,18.475009442115724,0
Verdun,2,0,31.385546982430352,31.350563552027563,0
Verdun,2,0,30.770248293640506,36.882024464643024,0
Verdun,2,0,27.718065633802272,23.807629834731976,0
Verdun,2,0,22.122951130729742,18.209680129162816,0
Verdun,2,0,25.959156339826045,26.915318902289428,0
Verdun,2,0,26.63325353339241,25.027144145232256,0
Verdun,2,0,23.37415284980986,37.0203712392844,0
Verdun,2,0,28.73905025027593,20.135243160460952,0
Verdun,2,0,27.527118717323923,25.222614294136676,0
Verdun,2,0,28.12263460667579,35.15405750250707,0
Verdun,2,0,22.3329158118555,29.64967625504387,0
Verdun,2,0,25.774347049687112,29.375623915504477,0
Verdun,2,0,31.893580753264395,33.44679795478647,0
Verdun,2,0,28.67545524301208,37.04128163434767,0
Verdun,2,0,29.691115253675157,31.47911727634213,0
Verdun,2,0,24.250216131867937,19.72435018448654,0
Verdun,2,0,27.95827399951246,30.306804556402845,0
Verdun,2,0,25.709628241097427,29.254374841193254,0
Lasalle,3,0,22.373092578822437,26.3007342325119,0
Lasalle,3,0,22.25704315973087,23.679826431213257,0
Lasalle,3,0,30.595498587811605,23.69412693285238,0
Lasalle,3,0,24.57754803338966,35.82406154542036,0
Lasalle,3,0,28.587470689085094,26.106266165442083,0
Lasalle,3,0,31.471327597071316,20.45843291444323,0
Lasalle,3,0,23.244804445172008,30.48824051119635,0
Lasalle,3,0,24.862485669385535,20.81589664687781,0
Lasalle,3,0,29.77599835859151,19.49709748932119,0
Lasalle,3,0,30.831194786583968,26.329688916074844,0
Lasalle,3,0,27.377807119806643,34.24232425716333,0
Lasalle,3,0,25.203162468806077,24.36373361362346,0
Lasalle,3,0,25.72774074385314,19.594490849752724,0
Lasalle,3,0,22.685354802930526,24.334267748019695,0
Lasalle,3,0,24.838308801919396,22.36008614954331,0
Lasalle,3,0,30.603134042380674,36.524350119800424,0
Lasalle,3,0,24.242351301812775,28.85706647864561,0
Lasalle,3,0,29.978407038820805,22.718842231873175,0
Lasalle,3,0,29.4770825704261,25.162921844613273,0
Lasalle,3,0,26.638138326360163,19.7059647977099,0
Lasalle,3,0,21.958457931047757,30.46594723665368,0
Lasalle,3,0,27.348424681842573,24.929255913304686,0
Lasalle,3,0,29.642902173623966,20.879101118072036,0
Lasalle,3,0,30.134962427857324,36.639455552451466,0
Lasalle,3,0,29.200612839616483,28.085975711846864,0
Lasalle,3,0,22.486811748689576,21.134610069594295,0
Lasalle,3,0,24.915195123312934,21.8433502165351,0
Lasalle,3,0,30.36495762042918,31.82205946529203,0
Lasalle,3,0,23.727469762279075,25.256984336931676,0
Lasalle,3,0,23.861595780590626,21.863689929877033,0
Lasalle,3,0,27.85457182292763,29.091087927861587,0
Lasalle,3,0,25.040233495173613,29.38860261592182,0
Lasalle,3,0,28.04263966725277,30.46578977634217,0
Lasalle,3,0,29.667467652595334,25.806429101775255,0
Lasalle,3,0,25.928907191317094,22.29060199875882,0
Lasalle,3,0,22.25320313063004,21.51238919402774,0
Lasalle,3,0,29.37728837630423,23.98946849109847,0
Lasalle,3,0,26.808437022198376,18.28520408468619,0
Lasalle,3,0,23.309591692236538,34.15798165845677,0
Lasalle,3,0,22.486345107652784,27.45007541381966,0
Lasalle,3,0,30.158197198597648,20.036493153508875,0
Lasalle,3,0,24.677156996482395,37.13687210107825,0
Lasalle,3,0,24.299238115913965,25.089484172643548,0
Lasalle,3,0,29.898869771741808,34.4280153356401,0
Lasalle,3,0,31.83027094164966,31.020610823241498,0
Lasalle,3,0,28.25397726731567,36.66857324687456,0
Lasalle,3,0,31.25067269153662,22.706675939090125,0
Lasalle,3,0,26.173821847479118,36.084403368294694,0
Préfontaine,4,0,27.085468635684805,36.102805649300365,0
Préfontaine,4,0,29.155042320527222,35.448691341985004,0
Préfontaine,4,0,30.329074927923216,29.614736120059657,0
Préfontaine,4,0,30.46683314018934,28.88575337741064,0
Préfontaine,4,0,27.78152401215013,33.329326126491026,0
Préfontaine,4,0,24.067603346364947,26.966793951948787,0
Préfontaine,4,0,28.83481892879682,21.023341031265968,0
Préfontaine,4,0,22.299934187918154,19.02819647786263,0
Préfontaine,4,0,23.65660286377977,20.59356791930973,0
Préfontaine,4,0,24.7035016445782,18.256296984495975,0
Préfontaine,4,0,25.051249683820217,32.930197480214865,0
Préfontaine,4,0,31.29004292502107,33.619311116035234,0
Préfontaine,4,0,23.225135560632342,35.41473506376407,0
Préfontaine,4,0,26.68604098813644,25.125898928912186,0
Préfontaine,4,0,28.384445836146828,24.18495339409592,0
Préfontaine,4,0,22.94461471664244,35.3909379694053,0
Préfontaine,4,0,23.003615976402592,37.957063088714165,0
Préfontaine,4,0,29.707337890438623,30.10682927554918,0
Préfontaine,4,0,31.075676857511915,32.308719189731406,0
Préfontaine,4,0,27.96488148625541,22.07425359252727,0
Préfontaine,4,0,24.239420602062275,35.88608296644,0
Préfontaine,4,0,27.755336198974486,19.45728545700288,0
Préfontaine,4,0,31.613188617683946,37.81594130621751,0
Préfontaine,4,0,31.195205148564956,31.42422889998351,0
Préfontaine,4,0,29.68837640040944,34.89346629814237,0
Préfontaine,4,0,23.66792812994274,28.728307323638933,0
Préfontaine,4,0,28.021275237236438,22.597237471457554,0
Boucherville,5,0,25.350288724935766,25.535804779350563,0
Boucherville,5,0,31.03385504643265,30.304893925602176,0
Boucherville,5,0,23.417571933101094,37.013501119137956,0
Boucherville,5,0,29.536933405436802,29.66320065865471,0
Boucherville,5,0,30.368620658436384,25.450851685289514,0
Boucherville,5,0,22.843758196487325,18.705158988882186,0
Boucherville,5,0,28.699513818425284,24.879246051880322,0
Boucherville,5,0,27.457993815258234,26.00871627632504,0
Boucherville,5,0,24.594445905646065,30.566128785019526,0
Boucherville,5,0,23.714346446482462,36.18788945615351,0
Boucherville,5,0,28.21939765987745,26.654869266627713,0
Boucherville,5,0,27.84209952723045,37.36127045531577,0
Taz,6,0,31.862115793149737,31.140881627845687,1
Spin,7,0,27.26176093273788,36.279635792686506,1
Spin,7,0,26.647838067905326,29.57597559448744,1
Spin,7,0,29.04048260023611,23.96716660390298,1
Spin,7,0,24.773930297902623,29.050499769975456,1
Spin,7,0,30.668587135237704,22.44501156766667,1
Spin,7,0,30.166894090010807,19.681905626143337,1
Spin,7,0,27.670736532815233,28.477411943713577,1
Spin,7,0,30.86174987036479,18.940584077519965,1
Spin,7,0,29.09187796692128,26.440305532502972,1
Spin,7,0,25.878080860281198,25.180266041021103,1
Spin,7,0,25.81441072969242,26.27618033981479,1
Spin,7,0,28.76700154804899,27.17737543474434,1
Spin,7,0,22.075097116979485,27.63482278839537,1
Spin,7,0,30.54687401963419,26.294163068313523,1
Spin,7,0,26.400649264777417,31.39632225267011,1
Spin,7,0,29.48566925058038,33.60077419127845,1
Spin,7,0,26.85928432625891,37.35085553088847,1
Spin,7,0,23.473742756986848,36.84486190002255,1
Saint Jérome,8,0,26.916589593960804,27.681552742697086,0
Saint Jérome,8,0,24.195253862265808,36.62140716297864,0
Saint Jérome,8,0,27.409090819231743,35.990673139655215,0
Saint Jérome,8,0,31.486396141971873,19.222620394272766,0
Saint Jérome,8,0,27.680831170796594,28.545581216505532,0
Saint Jérome,8,0,31.067317469460434,35.07337176176887,0
Saint Jérome,8,0,23.227836024084134,28.489824399142382,0
Saint Jérome,8,0,31.508030867964916,30.11934689451794,0
Saint Jérome,8,0,27.963001624470095,25.972535065296274,0
Saint Jérome,8,0,28.196923240258304,20.24412301254885,0
Saint Jérome,8,0,23.24718064202261,24.682189126439383,0
Saint Jérome,8,0,26.794437788853063,25.078839592332432,0
Saint Jérome,8,0,30.202559732109894,28.821798031564427,0
Saint Jérome,8,0,22.32851666566541,37.14616290092853,0
Saint Jérome,8,0,24.921514132575346,34.584488819075546,0
Saint Jérome,8,0,24.234475144135626,29.00152931422152,0
Saint Jérome,8,0,23.14153715760215,31.008946082274733,0
Saint Jérome,8,0,23.17670552587429,37.795379169825765,0
Saint Jérome,8,0,29.431209989165822,34.5566880240868,0
Saint Jérome,8,0,26.763409041886103,20.52805588979736,0
Saint Jérome,8,0,29.586277978730017,18.85840987404284,0
Saint Jérome,8,0,30.621373011849315,31.643113778446192,0
Saint Jérome,8,0,31.312692379116577,24.14233954738601,0
Saint Jérome,8,0,29.72711477015823,36.730515949669694,0
Saint Jérome,8,0,30.51312068193821,29.995083107454104,0
Saint Jérome,8,0,25.894383628219412,28.896534849874943,0
Saint Jérome,8,0,24.89802469538914,18.84843226787006,0
Saint Jérome,8,0,26.581036571540523,37.62112704786744,0
Saint Jérome,8,0,26.635242324324192,23.37095420825824,0
Saint Jérome,8,0,23.44479911951414,24.71713678384826,0
Saint Jérome,8,0,25.08858644051758,21.478251879999668,0
Saint Jérome,8,0,24.24085221556318,26.187404750649897,0
Saint Jérome,8,0,31.461206392537427,35.469861057735486,0
Saint Jérome,8,0,30.90258530119352,22.819388458151373,0
Saint Jérome,8,0,28.483166355413477,32.48206393950623,0
